tweetid;user;content;date;lang;sentiment/polarity/value
7.73E+17;XemariMV;@DesireeDelgado yo llevo medio verano debajo de la dichosa máquina... menudo verano largo este año de sofoco...;05-09-2016 14:00;es;0
7.73E+17;LaraIglesiasFon;Cuando suben tres fotos tuyas representando tres clases de la Escuela de Música y sales de todo menos bien;05-09-2016 14:11;es;0
7.71E+17;AlexysFlinG;@___abm13 me has borrao del lol?;31-08-2016 22:08;es;0
7.71E+17;Ralbarn;@aletheia7 sí, ya estoy resignado en ese sentido;01-09-2016 8:50;es;0
7.73E+17;CristinaBargue1;@Galan_Javichu lo que estoy es deprimida;06-09-2016 22:03;es;0
7.73E+17;xrcklssx_;tu en serio por que sois tan tontos;07-09-2016 1:54;es;0
7.74E+17;ireneegarcia5_;No es que ahora no sea feliz, pero antes lo era más;07-09-2016 13:54;es;0
7.75E+17;Esme_Merme;Mañana va a ser un día guay;10-09-2016 22:18;es;1
7.75E+17;torresburriel;Qué jodido es ser del @RealZaragoza hoy;10-09-2016 19:45;es;0
7.74E+17;Isitaaa14;@MrJungla ya somos dos, que triste;07-09-2016 23:43;es;0
7.74E+17;Haus0fJau;@DovakhiinMudo 9 por lo buenico que eres  ??;07-09-2016 23:42;es;1
7.73E+17;maoliverf;@chefidiaz no seas muy dura;06-09-2016 19:18;es;0
7.74E+17;rubiaa17del99;Ya me encuentro mucho mejor.;09-09-2016 10:34;es;1
7.75E+17;josevilli777;Que os den, buenas noches;10-09-2016 23:21;es;0
7.75E+17;TSMVayne;Hoy es un día especial. Feliz 11S.;11-09-2016 14:33;es;1
7.75E+17;damiancillo15;@anna_delaossa ya no tengo mas , soy pobre;11-09-2016 14:30;es;0
7.73E+17;ClinicaPardinas;@CodigoNoVerbal Tanto como nosotros de que la impartas;07-09-2016 8:56;es;1
7.75E+17;gamusino;@Ssictor No todos somos gilipollas;11-09-2016 18:52;es;0
7.73E+17;elenaalbendin;Un día la casa para mi sola por fín;06-09-2016 10:56;es;1
7.73E+17;eLagzb_;Luego la rara soy yo;06-09-2016 12:31;es;0
7.73E+17;Rovirolas;Esto de estar feliz mola;06-09-2016 15:40;es;1
7.73E+17;yeray_banho;@Monicadocatelan no se si seré tan despreciable;06-09-2016 11:49;es;0
7.68E+17;louishufflepuff;@showmystyles pero esa no es bonita;22-08-2016 11:12;es;0
7.69E+17;TheFuryoStyle;@ionrumanboy no es tan facil;25-08-2016 12:16;es;0
7.69E+17;SaraBJForever;Ya me han picado los bichos;25-08-2016 19:37;es;0
7.67E+17;_Pandiitaah_;Que coraje me dan lxs prepotentxs;21-08-2016 14:21;es;0
7.67E+17;Luciiarodriigue;ah bueno y no tengo dinero;21-08-2016 16:12;es;0
7.68E+17;Neeeith_;Encima estoy en mal de amores tio.;22-08-2016 0:37;es;0
7.68E+17;Amanda_13_19;Lo peor es que no es aposta;23-08-2016 23:52;es;0
7.68E+17;nlxhss;@nyctophyle tia eso es muy raro;23-08-2016 20:33;es;0
7.68E+17;Littlewaarrior_;@eduarsarcos yo no soy normal;22-08-2016 20:14;es;0
7.69E+17;ItsGoBieber;@cakebaess no lo es, tranquila;26-08-2016 22:55;es;1
7.69E+17;CristianHilton;Me estoy muriendo de lo malo que estoy;27-08-2016 0:06;es;0
7.69E+17;loyalty_nd_hate;@Maria_livefree yo ya lo tengo bonica;26-08-2016 15:10;es;1
7.68E+17;runesonmyskin;A ver súper cutie y tal pero;24-08-2016 9:38;es;0
7.68E+17;ClubFansArgiGH;Me encuentro muy mal hoy no estoy para trabajar;24-08-2016 8:56;es;0
7.70E+17;AlexysFlinG;@Mentestropeada Bof tio que duro;27-08-2016 15:36;es;0
7.69E+17;Forgottenhands;@Hekiina es que la intimidas;25-08-2016 22:45;es;0
7.69E+17;dalejandrob_;@mariaaravjo oye pero yo no soy tan burguesito sbs;26-08-2016 0:00;es;0
7.57E+17;lxyal_;Xq ta cerrao el estanco;25-07-2016 7:43;es;0
7.58E+17;Pecachuk;@YelouKitty pero eso no es grasioso;25-07-2016 15:42;es;0
7.58E+17;RubenRuCh;@Davorias Pero es que está muy rica;25-07-2016 15:09;es;1
7.58E+17;rayjaken;@narvalillo Eso es antiguo ya;25-07-2016 14:38;es;0
7.57E+17;Fuhyo__;Mi TL esta vacía a estas horas;24-07-2016 6:17;es;0
7.58E+17;ShiraPamer;Estoy sensible y lloro por todo y;26-07-2016 14:45;es;0
7.72E+17;71546415;"Sin ser fan de Juan Gabriel, siempre supe que era una fuerza de la naturaleza. Hoy escuché ""Querida"", y me dio una ternura enorme.";Sun Sep 04 13:54:17 +0000 2016;es;1
7.75E+17;280686132;"Hoy me sentí como grace de ""al fondo hay sitio"" cuando la atropellaron, solo que no fue de mentira y casi no la cuento que horrible";Sat Sep 10 20:16:48 +0000 2016;es;0
7.75E+17;7.15E+17;hoy me toco visitar a mamá en su descanso eterno le contare todo lo que vivo ella fue es y siempre sera mi MEJOR AMIGA sin igual;Sat Sep 10 14:15:59 +0000 2016;es;1
7.75E+17;453529360;"Las remuneraciones económicas son lo que todos esperan, pero un ""me encanta lo que has hecho"", lo vale todo. El cliente es primero.";Sun Sep 11 02:58:43 +0000 2016;es;1
7.75E+17;7.15E+17;Lo que mas amo de mi escritorio es que hay una foto de el y mía juntos aparte de mi cuarto mis cuadro también están de el;Sun Sep 11 21:42:49 +0000 2016;es;1
7.69E+17;423910199;No sé si los maltrataban de verdad pero me dio penita ver eso No me gusto eso, no son objetos para que los traten así. Me indigna tanto;Thu Aug 25 04:16:39 +0000 2016;es;0
7.57E+17;130182806;Dicen q lo bueno dura poco Aveces pienso q es así y me pone triste,pero recuerdo q mas triste es fijarse en alguien q no se lo merece;Sun Jul 24 18:52:29 +0000 2016;es;0
7.60E+17;200333457;Mi Jefazo hermoso @AlejandroSanz #DejaQueTeBese en @Fansdelaradio @CarlosJRubiofm @madshila @PaolaMattos11 #FanaticaSiempre @soleyvelez;Tue Aug 02 15:19:50 +0000 2016;es;1
7.63E+17;1107894306;Ósea les juro por mi vida que estoy en el lugar más caro del mundo en el aereopuerto. 7.50 un café, 18.00 un Sandwich y 12.00 un batido;Tue Aug 09 15:53:47 +0000 2016;es;0
7.63E+17;555472635;#postrecito para endulzarme un poquito;Wed Aug 10 00:53:20 +0000 2016;es;1
7.65E+17;629453607;Que haya una planta de tamarindo afuera de la que posiblemente va a ser la casa en la que vivas de vez en cuando, es una buena señal;Mon Aug 15 15:52:12 +0000 2016;es;1
7.65E+17;1002719012;Todo estaba bien hasta que me desilusionaron .....................me siento herida .......................que dolor ...... .....;Sat Aug 13 23:44:02 +0000 2016;es;0
7.65E+17;2836599447;Sean las cuentas de Mc reales o no, no lo veo bien si quieren una cuenta consigan el dinero y cómprenla con su esfuerzo, no por rts;Tue Aug 16 04:21:29 +0000 2016;es;0
7.58E+17;36907575;@isachi8 gracias!!!!!! Washis estoy feliz y aprovechando todo lo q puedo gracias por los deseos y buena vibra. Un abrazote a la distancia;Wed Jul 27 17:35:27 +0000 2016;es;1
7.59E+17;42751652;@lagartoblue buen tip muchas gracias;Thu Jul 28 19:51:43 +0000 2016;es;1
7.67E+17;3174532732;#EVDLV @ErnestoJimenex es el hombre perfecto;Sun Aug 21 03:35:36 +0000 2016;es;1
7.61E+17;108920061;Nada como el nuevo #InstagramStories;Fri Aug 05 07:08:08 +0000 2016;es;1
7.61E+17;1637649008;Me he puesto nervioso por la función de mañana. Y si me da una laguna mental??? Mierda ahora no puedo dejar de pensar en eso;Fri Aug 05 06:47:38 +0000 2016;es;0
7.69E+17;45479587;Hoy en el micro a una chica se le cayó su celu y el cobrador y una chica gritando de quien era. Lo bueno es que nadie se lo quedó;Fri Aug 26 14:33:01 +0000 2016;es;1
7.79E+17;798676279;@AlejoAbarca muy underground ya mano;Thu Sep 22 04:53:30 +0000 2016;es;0
7.79E+17;56914588;¡Mi @Isoor_! Extraño tus tuis y TT Aquí jodida con cel de reemplazo - cuento los días para q me den MI equipo y volver a tuitear a full.;Wed Sep 21 19:21:26 +0000 2016;es;0
7.84E+17;602247520;@sigridbazan Tu optimismo es admirable;Fri Oct 07 03:09:41 +0000 2016;es;1
7.84E+17;770853570;Que lindo es tener a la viejita en casa, la extrañé en toda sus formas, desde los gritos por el desorden, hasta su sazón en la comida;Thu Oct 06 15:57:46 +0000 2016;es;1
7.83E+17;168854991;@ViviRivasPlata dias q m hacen reir con sus ocurrencias con sus reportajes sigan asi, xq lo demas es recontra aburrido!!!!!!!! kisses;Tue Oct 04 01:14:42 +0000 2016;es;1
7.80E+17;3260491297;@IsabelPalomar espero que te mejores;Sun Sep 25 22:18:28 +0000 2016;es;1
7.80E+17;118938637;Buena pela #LaPeorDeMisBodas @maricarmenmarin @gabrielsotoMEX @rickytosso @adolfoaguilarv @DarleneRosas @EmanuelSoriano buen elenco;Mon Sep 26 03:59:25 +0000 2016;es;1
7.82E+17;94930341;-Silva, la próxima clase sal a debatir para que tengas nota. -¿Me falta nota profe? -No, es que quiero ver cómo les ganas.;Fri Sep 30 17:17:05 +0000 2016;es;1
7.82E+17;7.73E+17;@PatoParodiC espero que te mejores;Fri Sep 30 14:48:27 +0000 2016;es;1
7.83E+17;237924993;Un chico vino desde adelante a sentarse cerca de mi sólo a preguntarme la hora... Quizás era el amor de mi vida y yo lo mire feo;Mon Oct 03 02:01:08 +0000 2016;es;0
7.82E+17;281763696;El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.;Sun Oct 02 04:39:36 +0000 2016;es;1
7.82E+17;22363271;Fin de la Misión #Lima-limon: Muchas gracias a tod@s por el cariño y por la buena onda!! El tiempo fue corto pero se repetirá visita;Sat Oct 01 00:53:58 +0000 2016;es;1
7.76E+17;200333457;@madshila @soleyvelez @CarlosJRubiofm y ahora sonando @sinbandera #CancionesDeAmorEnFanatica excelente;Wed Sep 14 17:04:01 +0000 2016;es;1
7.77E+17;200333457;@AracelyPeri @AlejandroSanz @CorazonesPeru #girasiropevivo con nuestro Chan hermoso;Fri Sep 16 16:58:29 +0000 2016;es;1
7.77E+17;328310252;#QueFeoTuConsejoOe no funciona tu huevada;Fri Sep 16 13:12:12 +0000 2016;es;0
7.77E+17;2860685698;Mi usb de mierda está malogrado y se me borró TODA MI PUTA INFO de eeggll ensayo de argu, monografia de investiga, los extrañaré;Fri Sep 16 01:41:47 +0000 2016;es;0
7.77E+17;183138589;Morí @AlexisDescalzo me dio like #Bombon;Fri Sep 16 05:54:47 +0000 2016;es;1
7.95E+17;81204324;@CarmenLo19 hola Carmen!! Es una aplicación para ver películas y series! Bien completa es, incluso hay de las que están en estreno en HD.;Mon Nov 07 04:51:47 +0000 2016;es;1
7.90E+17;7.15E+17;Siempre me han dicho que la relación que tengo con mi papá es muy bonita, es por que siempre solo nos hemos tenido el uno al otro;Mon Oct 24 01:15:20 +0000 2016;es;1
7.91E+17;265836738;En mi casa todos morirán el día que haya un terremoto. Nadie me hace caso. Yo la única zonza parada en toalla en la calle.;Thu Oct 27 00:35:16 +0000 2016;es;0
7.91E+17;6.98E+17;Querer alguien que no te quiere es como intentar volar con un ala rota. ..................................;Mon Oct 24 18:32:17 +0000 2016;es;0
7.86E+17;871036573;@mangoypalta abrazo sororoso nos encontraremos;Wed Oct 12 00:18:47 +0000 2016;es;1
7.86E+17;371910750;Se que la pena de muerte no es algo bueno . Pero que diablos podemos hacer con los violadores ! Yo no le veo otra salida;Wed Oct 12 14:13:31 +0000 2016;es;0
7.86E+17;871036573;A esta ciudad la siento más propia cuando está la gente que quiero. Ni tenemos 25 y ya nos agarro la ola migratoria de amig;Wed Oct 12 05:15:16 +0000 2016;es;0
7.86E+17;440380151;quiero ver las muñecas de la mafia,pero tengo que terminar mi examen y mañana tengo que hacer mi estúpido vídeo para el parcial y;Tue Oct 11 03:40:25 +0000 2016;es;0
7.87E+17;1225569499;Bob Dylan siempre ha sido un gran poeta Siempre lo dije. Siempre lo pensé. Sigo emocionada ¡Los tiempos están cambiando!;Fri Oct 14 04:15:33 +0000 2016;es;1
7.87E+17;770853570;Mis buenas intensiones se fueron a la M cuando descubro que no tengo pegamento y el plano no entra en la base  Entrega 9:00 AM;Fri Oct 14 05:44:45 +0000 2016;es;0
7.87E+17;759585997;mañana es viernes otra vez, estoy nerviosa por que no sé como me voy a sentir con lo de ukai me voy a poner triste a cada rato;Fri Oct 14 04:51:56 +0000 2016;es;0
7.87E+17;7.15E+17;Cuando estas bien con DIOS el enemigo te pone incapie en el camino, pero yo no tengo miedo por que mi FÉ esta en DIOS.;Fri Oct 14 06:17:56 +0000 2016;es;1
7.87E+17;198579667;Nivel de inglés Sra @chechechacon ? Alto. Traduzca juguete. Toy. Úselo en una oración. Toy triste. Awww, vengache pa' acá;Thu Oct 13 23:59:26 +0000 2016;es;1
7.87E+17;7.15E+17;Dios guarda para mi lo mejor por que mi fe en el siempre perdurara por la eternidad. Quien busca encuentra y no se conforma con poco.;Fri Oct 14 22:13:12 +0000 2016;es;1
7.86E+17;871036573;No muchas cosas me han hecho tan feliz en estos días como darme cuenta que todo Ape in pink marble de Devendra Banhart está en spotify.;Wed Oct 12 03:57:16 +0000 2016;es;1
7.87E+17;2841584225;@emarlyworld feliz sabado para ti tbm,a los tiempos entro al twitter y es agradable que a la primera persona que vea, sea a ti !!!;Sat Oct 15 14:18:14 +0000 2016;es;1
7.87E+17;67104636;Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.;Sat Oct 15 04:52:19 +0000 2016;es;0
7.93E+17;1692716244;sinceramente nunca me consideré belieber porque no es mi ídolo, pero sí, me encanta como artista y me sé toooodas sus canciones;Sun Oct 30 00:20:39 +0000 2016;es;1
7.93E+17;104890670;María es así, cuando no quiero manejar me hace que la recoja y cuando quiero me dice que no, que fácil estoy cansado.;Mon Oct 31 22:27:32 +0000 2016;es;0
7.93E+17;27775541;Mi mejor amigo me quiere revender un cupón para un fds en un Hotel en Chincha. Qué, voy sola o qué? te pasaste de pendejo @Renzo_Ariza;Mon Oct 31 21:05:35 +0000 2016;es;0
7.92E+17;7.72E+17;Bien Rafael, go ahead, no rscuches a los minusvalidos mentales red tomatoes, con climper y elmer cuba haran buen equipo!!!;Sat Oct 29 17:25:16 +0000 2016;es;1
7.92E+17;874353925;Hoy vi unas florecitas muy hermosas color lavanda !!! Y no pude recogerlas porque iba en el carro QUE IMPOTENCIA !!!!;Thu Oct 27 21:16:07 +0000 2016;es;0
7.90E+17;2282880553;No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella;Fri Oct 21 23:38:59 +0000 2016;es;0
7.96E+17;81204324;Hoy mejoré un poquito, para alguien que no hace deporte hace como 1 año, hacer 4K luego de 1 semana de empezar esta bien creo.;Wed Nov 09 05:28:59 +0000 2016;es;1
8.00E+17;283634239;@FChavezCabrera Lo leí y pensé en ti Quisiera ser una hormiguita y trepar por tu balcón para decirte al oído:guapo,bonito y bombón.;Sun Nov 20 04:55:55 +0000 2016;es;1
8.00E+17;91882154;Le digo a mi gordo que pensaba irme de rumba y que me cancelaron a última hora. Y me dice que tomará un taxi lo amo!;Sun Nov 20 00:27:20 +0000 2016;es;1
7.99E+17;3350876285;Por gusto redacté un testamento para que Ale se lo publique a Steven ... Gracias Perú, me dejaste misio y encima Ale no publica nada;Wed Nov 16 04:28:10 +0000 2016;es;0
7.99E+17;481395812;@lghostfive ¿estás bien o estás ahí por alguien más? lo que sea que fuese, espero de todo corazón que no sea nada grave del todo;Fri Nov 18 02:28:46 +0000 2016;es;1
7.99E+17;752532420;Bueno hoy fui a almorzar a Nanay con otras 3 dras xq la capacitación mal organizada no nos dió almuerzo y encima nos mandan a comer 2pm;Thu Nov 17 23:57:20 +0000 2016;es;0
8.00E+17;53311422;Y entramos en esa época del año donde todos los comerciales me hacen llorar … empezando por el de los ositos en el aeropuerto #XMas;Fri Nov 18 07:35:05 +0000 2016;es;0
8.05E+17;599653674;Sigamos siendo felices felices felices;Fri Dec 02 11:22:59 +0000 2016;es;1
8.04E+17;27775541;Ojalá que pase rapidito el tiempo y ya depositen la grati, en 15 minutos pagaré todas mis cuentas y seré pobre otra vez;Thu Dec 01 14:33:57 +0000 2016;es;0
8.04E+17;440380151;@Smilue TE AMOOOOOO CSM A LA FI,y la verdad que eres la única que soporto de las amigas de tú sabes quien jeje;Thu Dec 01 20:27:36 +0000 2016;es;1
8.04E+17;2994953897;Nunca voy a entender porque se fueron a eeg... El verdadero combate peru se fue ahi no se porque! TE VEO Y ME PICA VICICONTE;Thu Dec 01 02:40:52 +0000 2016;es;0
8.05E+17;914822761;No hay una sola libreta que esté terminando y que tenga que poner el comentario final y no llore. Voy a extrañar demasaido mi clase;Sat Dec 03 14:45:55 +0000 2016;es;0
8.05E+17;2475649003;uno sale re feliz de la prepa y de pronto se encuentra con el trafico del mal y no hay cuando llegue a casa;Fri Dec 02 18:20:03 +0000 2016;es;0
8.05E+17;1556689902;Esta ultima ejecucion hizo que se me salieran lagrimas. Fue tan triste la despedida y Sonia llorando que ufff. Directo al kokoro;Fri Dec 02 19:55:23 +0000 2016;es;0
8.04E+17;7666912;Dios no levante la campaña me van a colgar. Ah claro igual no me envían las entradas y ya me estoy por ir  joder ejecutiva ctv;Thu Dec 01 07:26:55 +0000 2016;es;0
8.05E+17;357340230;@davidernestoz yo te veo bonito;Sun Dec 04 07:26:06 +0000 2016;es;1
8.05E+17;139160979;@fernandomerino q gran idea Fer !!! Pero tengo mucha flojera , andaba dándome ánimos para ir hasta el ecomarket de la otra cuadra.;Sun Dec 04 13:32:54 +0000 2016;es;0
8.05E+17;4106215156;rama diciendo q mica se quede alla, tranqui q nosotros tambien queremos q se quede para q no este con hipocritas como vos @ramironayar;Sun Dec 04 02:15:48 +0000 2016;es;0
8.06E+17;764243;#Guerrero es, de leeejos, la mejor película comercial que ha lanzado @Tondero hasta hoy. Lo cual no será decir mucho, pero es lo que es;Tue Dec 06 02:41:39 +0000 2016;es;1
8.03E+17;154647915;@CristhianRS ¿? ¿Cuál tema? ¿Cuál manejo? ¿Por qué malísimo? Bueno, si así descalificas a El País, mejor ni discuto contigo. Bs tardes;Mon Nov 28 20:16:13 +0000 2016;es;0
8.03E+17;166730411;Pensé que este día no podía empeorar más y ahora Sali me dice que sus finales acaban un día antes de que me vaya;Tue Nov 29 01:16:06 +0000 2016;es;0
8.04E+17;67804461;Estando en mis últimos días de jardín puedo decir que mi vida y mis vacaciones no serán las mismas sin mis pequeños;Tue Nov 29 18:28:35 +0000 2016;es;0
8.03E+17;7.15E+17;Mi novio me quiere llevar a una fiesta y yo no quiero, el si es muy dependiente de mi a todos lados quiere ir conmigo #vesolosi;Sun Nov 27 04:31:42 +0000 2016;es;0
8.03E+17;1282075148;Aunque aún no te lo creas, déjame decirte que eres hermosa. Aunque aparentes ser muy orgullosa, sé muy bien que tu amor es puro.;Sun Nov 27 04:10:00 +0000 2016;es;1
8.03E+17;248938038;#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede;Sat Nov 26 14:36:43 +0000 2016;es;1
8.03E+17;373421428;En la vet pq Aslitan está enfermito ...Hay una Sra. que está llorando pq a su perrito lo están operando;Mon Nov 28 15:19:20 +0000 2016;es;0
